IDBASE;TYPE EMPLACEMENT;DOMANIALITE;ARRONDISSEMENT;COMPLEMENT ADRESSE;NUMERO;LIEU / ADRESSE;IDEMPLACEMENT;LIBELLE FRANCAIS;GENRE;ESPECE;VARIETE OUCULTIVAR;CIRCONFERENCE (cm);HAUTEUR (m);STADE DE DEVELOPPEMENT;REMARQUABLE;geo_point_2d
116958;Arbre;Jardin;PARIS 20E ARRDT;;;SQUARE DE LA RUE LEON FRAPIE / 7 RUE DE NOISY LE SEC;000202005;Platane;Platanus;x hispanica;;40;0;Adulte;NON;48.87266883123843,2.41136691236674
107250;Arbre;Jardin;PARIS 7E ARRDT;Canton 07;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL MARGUERITE;A00701002;Platane;Platanus;x hispanica;;217;12;Mature;NON;48.85485783362913,2.29780272125952
267379;Arbre;Jardin;PARIS 4E ARRDT;;;PARC DES RIVES DE SEINE / 1 W QUAI HENRI IV;000102004;Platane;Platanus;x hispanica;;120;20;Adulte;NON;48.850233373403626,2.361261863969592
110127;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0092;Platane;Platanus;x hispanica;;145;15;Adulte;NON;48.83186755025422,2.299304935140071
120806;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE SUZANNE BUISSON;00000020;Platane;Platanus;x hispanica;;140;7;Jeune (arbre)Adulte;NON;48.888325796344155,2.336935034381892
2013650;Arbre;Jardin;BOIS DE VINCENNES;;;PELOUSE DE REUILLY/ROUTE DES FORTIFICATIONS;20370282;Platane;Platanus;x hispanica;;180;12;Adulte;NON;48.831396449354074,2.405696823297667
122830;Arbre;Jardin;PARIS 20E ARRDT;;;SQUARE SAMUEL DE CHAMPLAIN;00000112;Platane;Platanus;x hispanica;;480;25;Mature;NON;48.863254930064556,2.390012448528451
322846;Arbre;Jardin;PARIS 10E ARRDT;;;SQUARE DES RECOLLETS;00000028;Platane;Platanus;x hispanica;;20;4;Jeune (arbre);NON;48.873698583453944,2.36361840471861
132245;Arbre;Jardin;PARIS 5E ARRDT;Brigade Fluviale;;JARDIN TINO ROSSI / 2B QUAI SAINT BERNARD;000102010;Platane;Platanus;x hispanica;;290;15;;NON;48.84543291930788,2.363650074546667
107540;Arbre;Jardin;PARIS 7E ARRDT;Canton 06;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00604001;Platane;Platanus;x hispanica;;234;12;Adulte;NON;48.85788641894993,2.29560866539409
123725;Arbre;Jardin;PARIS 12E ARRDT;8;;JARDIN MARGUERITE HURE / 2 BOULEVARD CARNOT;000204003;Platane;Platanus;x hispanica;;185;15;Adulte;NON;48.84560745164421,2.413128383150651
101337;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001131;Platane;Platanus;x hispanica;;240;18;;;48.836264205562635,2.380631831499246
107450;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00401002;Platane;Platanus;x hispanica;;41;11;Jeune (arbre)Adulte;NON;48.85748946294142,2.295172118540478
110111;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0076;Platane;Platanus;x hispanica;;120;13;;;48.83207068338868,2.299019459816353
2012020;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE SAINTE ODILE / 1 BOULEVARD DE LA SOMME;00020028;Platane;Platanus;x hispanica;;215;18;Mature;NON;48.887575696425486,2.29229361189419
108038;Arbre;Jardin;PARIS 20E ARRDT;;;RUE ALBERT WILLEMETZ;000101003;Platane;Platanus;x hispanica;;50;7;Jeune (arbre)Adulte;NON;48.8474371054073,2.415301194392969
180040;Arbre;Jardin;PARIS 14E ARRDT;;;JARDIN DU GROUPE SCOLAIRE MAURICE D OCAGNE / 7 AVENUE MAURICE D OCAGNE;000104019;Platane;Platanus;x hispanica;;230;20;Adulte;NON;48.823335029576064,2.312069136011489
106545;Arbre;Jardin;PARIS 7E ARRDT;Canton 12;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A01201015;Platane;Platanus;x hispanica;;50;12;Jeune (arbre)Adulte;NON;48.85409809655783,2.30167770107704
113602;Arbre;Jardin;PARIS 15E ARRDT;;;SQUARE DE LA PLACE ADOLPHE CHERIOUX / 260 RUE DE VAUGIRARD;000104005;Platane;Platanus;x hispanica;;50;7;Jeune (arbre)Adulte;NON;48.83991021640687,2.300672061930721
116187;Arbre;Jardin;PARIS 14E ARRDT;;;SQUARE DE L ASPIRAND DUNAND / 20 RUE SAILLARD;10010006;Platane;Platanus;x hispanica;;25;5;Jeune (arbre);NON;48.831974314905025,2.326790474494236
114270;Arbre;Jardin;PARIS 16E ARRDT;PELOUSE 19 - 63 à 73;;JARDIN DE L AVENUE FOCH / 10 AVENUE FOCH;000305036;Platane;Platanus;x hispanica;;94;12;Adulte;NON;48.87195799360324,2.279871248442314
112964;Arbre;Jardin;PARIS 15E ARRDT;;;SQUARE DE LA PLACE ADOLPHE CHERIOUX / 260 RUE DE VAUGIRARD;000104009;Platane;Platanus;x hispanica;;90;10;Adulte;NON;48.840183680617905,2.30050010915856
108037;Arbre;Jardin;PARIS 20E ARRDT;;;RUE ALBERT WILLEMETZ;000101002;Platane;Platanus;x hispanica;;135;16;Adulte;NON;48.84734094070013,2.415279748227243
114670;Arbre;Jardin;PARIS 16E ARRDT;PELOUSE 14 - 11 à 27;;JARDIN DE L AVENUE FOCH / 10 AVENUE FOCH;000103064;Platane;Platanus;x hispanica;;125;14;Adulte;NON;48.872875817414126,2.288069056550228
106632;Arbre;Jardin;PARIS 7E ARRDT;Canton 09;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00902012;Platane;Platanus;x hispanica;;48;9;Jeune (arbre)Adulte;NON;48.8555945086862,2.299185308581841
126148;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN DE LA GARE DE CHARONNE;00000147;Platane;Platanus;orientalis;''Digitata'';205;18;Adulte;NON;48.8525654249509,2.408855742228568
107431;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00401021;Platane;Platanus;x hispanica;;43;9;Jeune (arbre)Adulte;NON;48.856461485724765,2.296774976078137
2025955;Arbre;Jardin;PARIS 1ER ARRDT;Le Parvis - Jardin d''eau;;JARDIN NELSON MANDELA / 32 RUE BERGER;G00301002;Platane;Platanus;x hispanica;;120;10;Jeune (arbre)Adulte;NON;48.86250584173719,2.345933863341885
121827;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN DE L''HOSPICE DEBROUSSE;00000015;Platane;Platanus;x hispanica;;255;18;Adulte;NON;48.8617380767339,2.406009708082443
2010575;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00010029;Platane;Platanus;x hispanica;;70;16;Jeune (arbre)Adulte;NON;48.83957200055247,2.43916652482418
121544;Arbre;Jardin;PARIS 14E ARRDT;;;SQUARE DU SERMENT DE KOUFRA;00000083;Platane;Platanus;x hispanica;;180;6;Adulte;NON;48.821163710833694,2.323554943561299
111702;Arbre;Jardin;PARIS 14E ARRDT;Entrée Jourdan / Cité Universitaire;;PARC MONTSOURIS / 28 BOULEVARD JOURDAN;0102C1005;Platane;Platanus;x hispanica;;243;20;Mature;NON;48.82023123853937,2.34078531753966
114778;Arbre;Jardin;PARIS 16E ARRDT;PELOUSE 15 - 27 à 29;;JARDIN DE L AVENUE FOCH / 10 AVENUE FOCH;000105002 / 16-33;Platane;Platanus;x hispanica;;530;23;Mature;NON;48.87280255622917,2.287369192978127
2010576;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00010030;Platane;Platanus;x hispanica;;145;19;Adulte;NON;48.83964099888004,2.4392623683372943
110496;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0021;Platane;Platanus;x hispanica;;85;10;;;48.832346835472485,2.2997561999491642
225106;Arbre;Jardin;PARIS 19E ARRDT;;;MAIL EMILE BOLLAERT / 18 AVENUE DE LA PORTE D AUBERVILLIERS;000202013;Platane;Platanus;x hispanica;;315;22;Adulte;NON;48.89985638864047,2.373007460662815
139262;Arbre;Jardin;PARIS 16E ARRDT;;;SQUARE ROGER COQUOIN / 14 AVENUE FERDINAND BUISSON;000102013;Platane;Platanus;orientalis;;255;28;Mature;NON;48.83576986225427,2.254920869371615
106855;Arbre;Jardin;PARIS 7E ARRDT;Canton 07;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00701007;Platane;Platanus;x hispanica;;20;5;;NON;48.85551476481365,2.298254191102167
2030462;Arbre;Jardin;PARIS 16E ARRDT;Jeux de Boules;;JARDINS DE LA PORTE DE SAINT CLOUD / 38 AVENUE FERDINAND BUISSON;000106001;Platane;Platanus;x hispanica;;200;16;Adulte;NON;48.83798874097278,2.252936596657104
107433;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00401019;Platane;Platanus;x hispanica;;40;8;Jeune (arbre)Adulte;NON;48.856551009515584,2.29663756938898
106459;Arbre;Jardin;PARIS 7E ARRDT;Canton 10;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A01002019;Platane;Platanus;x hispanica;;40;8;Jeune (arbre);NON;48.85346049804734,2.30129899036402
319081;Arbre;Jardin;PARIS 10E ARRDT;;;SQUARE VILLEMIN;00000007;Platane;Platanus;x hispanica;;257;27;Mature;NON;48.87512622819279,2.3606266995489102
115425;Arbre;Jardin;PARIS 13E ARRDT;;;SQUARE GUSTAVE MESUREUR / 105 RUE JEANNE D ARC;000101008;Platane;Platanus;x hispanica;;115;10;;NON;48.83360030658573,2.362620372660919
106513;Arbre;Jardin;PARIS 7E ARRDT;Canton 12;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A01202018;Platane;Platanus;x hispanica;;220;15;Mature;NON;48.85390877375956,2.301816593339524
2010609;Arbre;Jardin;BOIS DE VINCENNES;;;PARC FLORAL DE PARIS / ROUTE DE LA PYRAMIDE;00020023;Platane;Platanus;x hispanica;;190;24;Adulte;NON;48.83911783238497,2.438809500729797
128204;Arbre;Jardin;PARIS 17E ARRDT;;;SQUARE ANDRE ULMANN;00000046;Platane;Platanus;x hispanica;;127;9;Adulte;NON;48.88995895525941,2.299178381707077
2002389;Arbre;Jardin;BOIS DE BOULOGNE;16-10;;ROUTE DU LAC A BAGATELLE;001201001;Platane;Platanus;x hispanica;;534;45;Mature;OUI;48.86711844244798,2.252942113291062
110481;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0006;Platane;Platanus;x hispanica;;160;20;Adulte;NON;48.832790980117814,2.299568296336826
132287;Arbre;Jardin;PARIS 5E ARRDT;;;JARDIN TINO ROSSI;00000058;Platane;Platanus;x hispanica;;56;5;;;48.84692917413187,2.36135820495657
108127;Arbre;Jardin;PARIS 7E ARRDT;Canton 03 / SETE;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / SETE;P00301009;Platane;Platanus;x hispanica;;351;25;Mature;NON;48.85904938485716,2.294587372670767
110130;Arbre;Jardin;PARIS 15E ARRDT;;;PARC GEORGES BRASSENS / 2 PLACE JACQUES MARETTE;000D0095;Platane;Platanus;x hispanica;;120;16;;;48.832264059889454,2.298502794484139
106518;Arbre;Jardin;PARIS 7E ARRDT;Canton 12;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A01202013;Platane;Platanus;x hispanica;;90;12;Adulte;NON;48.85414064167865,2.301455227685155
107571;Arbre;Jardin;PARIS 7E ARRDT;Canton 06;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE ANATOLE FRANCE;A00603028;Platane;Platanus;x hispanica;;175;10;Adulte;NON;48.85666250630577,2.298131564840524
107034;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE DU GENERAL FERRIE;A00402010;Platane;Platanus;x hispanica;;37;8;Jeune (arbre)Adulte;NON;48.85653188167679,2.296234002796368
101275;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001069;Platane;Platanus;x hispanica;;360;30;Mature;NON;48.83707192670116,2.380317869786137
101239;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001033;Platane;Platanus;x hispanica;;320;20;;;48.83735309566979,2.378695217792422
110037;Arbre;Jardin;PARIS 4E ARRDT;;;VOIE GEORGES POMPIDOU - PORT DE L''HOTEL DE VILLE;10010006;Platane;Platanus;x hispanica;;160;20;Adulte;NON;48.85333876493726,2.356860063234106
126128;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN DE LA GARE DE CHARONNE;00000127;Platane;Platanus;orientalis;''Digitata'';220;30;Adulte;NON;48.8515604636979,2.409585974655652
101340;Arbre;Jardin;PARIS 12E ARRDT;;;PARC DE BERCY;00001133;Platane;Platanus;x hispanica;;260;20;;;48.83605563373721,2.380338357813918
138745;Arbre;Jardin;PARIS 18E ARRDT;;;SQUARE CHARLES HERMITE;00000070;Platane;Platanus;x hispanica;;272;19;Mature;NON;48.8998709743713,2.365989624355117
225120;Arbre;Jardin;PARIS 20E ARRDT;;;JARDIN BENOIT FRACHON / 1 AVENUE BENOIT FRACHON;000103004;Platane;Platanus;x hispanica;;120;14;Adulte;NON;48.85347248587953,2.4152774632632292
115848;Arbre;Jardin;PARIS 19E ARRDT;;;JARDIN ANAIS NIN / 2 RUE JEAN OBERLE;000201003;Platane;Platanus;x hispanica;;93;0;;NON;48.90001411327132,2.370866093176572
107432;Arbre;Jardin;PARIS 7E ARRDT;Canton 04;;JARDIN DU CHAMP DE MARS ET PELOUSES DE L ECOLE MILITAIRE / AVENUE PIERRE LOTI;A00401020;Platane;Platanus;x hispanica;;50;9;Jeune (arbre)Adulte;NON;48.85649540856876,2.296722794783296
115444;Arbre;Jardin;PARIS 13E ARRDT;;;SQUARE GUSTAVE MESUREUR / 105 RUE JEANNE D ARC;000103004;Platane;Platanus;x hispanica;;70;15;;NON;48.83351273217703,2.3620800005451033
121569;Arbre;Jardin;PARIS 14E ARRDT;;;SQUARE DU SERMENT DE KOUFRA;00000108;Platane;Platanus;x hispanica;;125;6;Jeune (arbre)Adulte;NON;48.82134210135966,2.323937861159981
101748;Arbre;Jardin;PARIS 19E ARRDT;;;PARC DES BUTTES CHAUMONT;I1090029;Platane;Platanus;x hispanica;;350;35;;;48.88094826395835,2.3840025367917193
